0,0.0
1,240.36293090317878
2,1505.183821474845
3,3063.6732557991754
4,3426.2003874392385
5,3137.1195362945464
6,2840.1200296731117
7,2537.695047497681
8,2226.477274246886
9,1911.2987861715933
10,1630.1966100121567
